NAME;DESCRIPTION;PRICE;IMAGE;PROPERTY-NAME-0;PROPERTY-VALUE-0;PROPERTY-NAME-1;PROPERTY-VALUE-1;PROPERTY-NAME-2;PROPERTY-VALUE-2;PROPERTY-NAME-3;PROPERTY-VALUE-3;PROPERTY-NAME-4;PROPERTY-VALUE-4;PROPERTY-NAME-5;PROPERTY-VALUE-5;PROPERTY-NAME-6;PROPERTY-VALUE-6;PROPERTY-NAME-7;PROPERTY-VALUE-7;PROPERTY-NAME-8;PROPERTY-VALUE-8;PROPERTY-NAME-9;PROPERTY-VALUE-9;PROPERTY-NAME-10;PROPERTY-VALUE-10;PROPERTY-NAME-11;PROPERTY-VALUE-11;PROPERTY-NAME-12;PROPERTY-VALUE-12;PROPERTY-NAME-13;PROPERTY-VALUE-13;PROPERTY-NAME-14;PROPERTY-VALUE-14;PROPERTY-NAME-15;PROPERTY-VALUE-15;PROPERTY-NAME-16;PROPERTY-VALUE-16;PROPERTY-NAME-17;PROPERTY-VALUE-17;PROPERTY-NAME-18;PROPERTY-VALUE-18;PROPERTY-NAME-19;PROPERTY-VALUE-19;PROPERTY-NAME-20;PROPERTY-VALUE-20;PROPERTY-NAME-21;PROPERTY-VALUE-21;PROPERTY-NAME-22;PROPERTY-VALUE-22;PROPERTY-NAME-23;PROPERTY-VALUE-23
Раковина мебельная 80 см;Впервые дизайнерская мебель в сегменте средний эконом (от английского дизайн - агентства DanelonMeroni) Уникальная эргономичная форма раковины специально разработана для коллекции Like;17990;https://my-am.pm/upload/iblock/e8d/e8d1591626e4f8b52d90dddbd359dedc.jpg;Бренд;AM.PM;Продукт;Раковина мебельная;Артикул;M80WCC0802WG;Коллекция;Like;Стиль;Pleasure;Ширина изделия(мм);800;Глубина изделия (мм);490;Высота изделия(мм);157;Материал изделия;Сантехнический фарфор;Цвет изделия;белый глянец;Страна производства;Германия;Гарантия;25 лет;Тип установки;накладной;Слив-перелив;Есть;Донный клапан;Нет;Ориентация;Универсальная;Комплект  ножек;нет;Слив-перелив;Есть;Материал корпуса;Фарфор;Покрытие корпуса;Глазурь;Материал фасада;фарфор;Материал раковины;фарфор;Цвет базовый;Белый глянец
Раковина мебельная 65 см;Впервые дизайнерская мебель в сегменте средний эконом (от английского дизайн - агентства DanelonMeroni). Уникальная эргономичная форма раковины специально разработана для коллекции Like.;14690;https://my-am.pm/upload/iblock/1da/1da6746e127b9c67c7d2c8a8f7fdeff2.jpg;Бренд;AM.PM;Продукт;Раковина мебельная;Артикул;M80WCC0652WG;Коллекция;Like;Стиль;Pleasure;Ширина изделия(мм);650;Глубина изделия (мм);490;Высота изделия(мм);157;Материал изделия;Сантехнический фарфор;Цвет изделия;белый глянец;Страна производства;Германия;Гарантия;25 лет;Тип установки;накладной;Слив-перелив;Есть;Донный клапан;Нет;Ориентация;Универсальная;Комплект  ножек;нет;Слив-перелив;Есть;Материал корпуса;Фарфор;Покрытие корпуса;Глазурь;Материал фасада;фарфор;Материал раковины;фарфор;Цвет базовый;Белый глянец
"Раковина, 55 см";"Ультрамодный дизайн Dynamic Organic: с первого взгляда покоряет обтекаемыми природными формами и гармоничными пропорциями в сочетании с динамичностью линий. Удобство использования: прекрасная эргономичность, благодаря которой вода не разбрызгивается. Дополнительный бортик защищает место прилегания раковины к стене от скопления влаги и образования плесени. Безупречная поверхность: изготовлена из стекловидного фарфора, самого гигиеничного и влагостойкого материала, с использованием форм последнего поколения.";14190;https://my-am.pm;Бренд;AM.PM;Коллекция;Like;Ширина изделия(мм);550;Глубина изделия (мм);460;Высота изделия(мм);200;Материал изделия;сантехнический фарфор;Цвет изделия;белый глянец;Гарантия;25
"Раковина мебельная, 100 см, встроенная";"Впервые на рынке – дизайнерская коллекция сантехники, которую может позволить себе каждый! Функциональная раковина на рынке с защитным бортиком от пролива воды.Изготовлена из сантехнического фарфора, самого гигиеничного и влагостойкого материала, с использованием форм последнего поколения. Гарантия 25 лет! Совместима с тумбами X-Joy - M85AFSX1002WG, M85AFHX1002WG.";23190;https://my-am.pm/upload/iblock/fc0/fc07ca1e8beca7c3fe77ac4b86088f32.jpg;Бренд;AM.PM;Продукт;Раковина мебельная;Артикул;M85AWCC1002WG;Коллекция;X-Joy;Ширина изделия(мм);1000;Глубина изделия (мм);450;Высота изделия(мм);175;Материал изделия;Сантехнический фарфор;Цвет изделия;белый глянец;Страна производства;Германия;Гарантия;25 лет;Тип установки;встраеваемый;Слив-перелив;Есть;Донный клапан;Нет;Форма раковины;прямоугольная;Ориентация;Универсальная;Слив-перелив;Есть;Покрытие корпуса;Глазурь;Материал раковины;сантехнический фарфор
"Раковина мебельная, 80 см, встроенная";"Впервые на рынке – дизайнерская коллекция сантехники, которую может позволить себе каждый! Функциональная раковина на рынке с защитным бортиком от пролива воды.Изготовлена из сантехнического фарфора, самого гигиеничного и влагостойкого материала, с использованием форм последнего поколения. Гарантия 25 лет! Совместима с тумбами X-Joy - M85AFSX0802WG, M85AFHX0802WG.";17590;https://my-am.pm/upload/iblock/1b7/1b75bed845414e1d3096b7afb7a6b2b3.jpg;Бренд;AM.PM;Продукт;Раковина мебельная;Артикул;M85AWCC0802WG;Коллекция;X-Joy;Ширина изделия(мм);800;Глубина изделия (мм);450;Высота изделия(мм);175;Материал изделия;Сантехнический фарфор;Цвет изделия;белый глянец;Страна производства;Германия;Гарантия;25 лет;Тип установки;встраеваемый;Слив-перелив;Есть;Донный клапан;Нет;Форма раковины;прямоугольная;Ориентация;Универсальная;Слив-перелив;Есть;Покрытие корпуса;Глазурь;Материал раковины;сантехнический фарфор
"Раковина мебельная, 65 см, встроенная";"Впервые на рынке – дизайнерская коллекция сантехники, которую может позволить себе каждый! Функциональная раковина на рынке с защитным бортиком от пролива воды.Изготовлена из сантехнического фарфора, самого гигиеничного и влагостойкого материала, с использованием форм последнего поколения. Гарантия 25 лет! Совместима с тумбами X-Joy - M85AFSX0652WG, M85AFHX0652WG.";14890;https://my-am.pm/upload/iblock/6dd/6dd884f0a919695455e05e0c52db561f.jpeg;Бренд;AM.PM;Продукт;Раковина мебельная;Артикул;M85AWCC0652WG;Коллекция;X-Joy;Ширина изделия(мм);650;Глубина изделия (мм);450;Высота изделия(мм);175;Материал изделия;Сантехнический фарфор;Цвет изделия;белый глянец;Страна производства;Германия;Гарантия;25 лет;Тип установки;встраеваемый;Слив-перелив;Есть;Донный клапан;Нет;Форма раковины;прямоугольная;Ориентация;Универсальная;Слив-перелив;Есть;Покрытие корпуса;Глазурь;Материал раковины;сантехнический фарфор
"Раковина мебельная, 45 см, встроенная";"Впервые на рынке – дизайнерская коллекция сантехники, которую может позволить себе каждый! Функциональная раковина на рынке с защитным бортиком от пролива воды.Изготовлена из сантехнического фарфора, самого гигиеничного и влагостойкого материала, с использованием форм последнего поколения. Гарантия 25 лет! Совместима с тумбами X-Joy - M85AFSX0451WG, M85AFHX0451WG.";9090;https://my-am.pm/upload/iblock/b5f/b5f25d128c23d444d2d0f94e59f9d7d2.jpg;Бренд;AM.PM;Продукт;Раковина мебельная;Артикул;M85AWCC0452WG;Коллекция;X-Joy;Ширина изделия(мм);450;Глубина изделия (мм);250;Высота изделия(мм);140;Материал изделия;Сантехнический фарфор;Цвет изделия;белый глянец;Страна производства;Германия;Гарантия;25 лет;Тип установки;встраеваемый;Слив-перелив;Есть;Донный клапан;Нет;Форма раковины;прямоугольная;Ориентация;Универсальная;Слив-перелив;Есть;Покрытие корпуса;Глазурь;Материал раковины;сантехнический фарфор
Раковина мебельная 75 см;Впервые дизайнерская мебель в сегменте средний эконом (от английского дизайн - агентства DanelonMeroni). Уникальная эргономичная форма раковины специально разработана для коллекции Gem.;15190;https://my-am.pm/upload/iblock/50f/50ff0253fe34e0697a2d43b25c52721c.jpg;Бренд;AM.PM;Продукт;Раковина мебельная;Артикул;M90WCC0752WG;Коллекция;Gem;Стиль;Bold;Ширина изделия(мм);760;Глубина изделия (мм);425;Высота изделия(мм);170;Материал изделия;Сантехнический фарфор;Цвет изделия;белый глянец;Страна производства;Германия;Гарантия;25 лет;Крепление в комплекте; ;Тип установки;накладной;Слив-перелив;Есть;Донный клапан;Нет;Ориентация;Универсальная;Слив-перелив;Есть;Материал корпуса;Фарфор;Покрытие корпуса;Глазурь;Материал фасада;фарфор;Материал раковины;фарфор
Раковина мебельная 60 см;"Современный европейский дизайн от DanelonMeroni (Великобритания/Италия). Самая компактная и функциональная раковина на рынке: проекция всего 42 см при максимальной глубине чаши! Изготовлена из стекловидного фарфора, самого гигиеничного и влагостойкого материала, с использованием форм последнего поколения. Гарантия 25 лет!";13990;https://my-am.pm/upload/iblock/4ac/4ac1e3e39efeb7da9245eff6a33287a9.jpg;Бренд;AM.PM;Продукт;Раковина мебельная;Артикул;M90WCC0602WG;Коллекция;Gem;Стиль;Bold;Ширина изделия(мм);610;Глубина изделия (мм);425;Высота изделия(мм);170;Материал изделия;Сантехнический фарфор;Цвет изделия;белый глянец;Страна производства;Германия;Гарантия;25 лет;Крепление в комплекте; ;Тип установки;накладной;Слив-перелив;Есть;Донный клапан;Нет;Ориентация;Универсальная;Слив-перелив;Есть;Материал корпуса;Фарфор;Покрытие корпуса;Глазурь;Материал фасада;фарфор;Материал раковины;фарфор
"Раковина мебельная, 55 см, встроенная";"Впервые на рынке – дизайнерская коллекция сантехники, которую может позволить себе каждый! Функциональная раковина на рынке с защитным бортиком от пролива воды.Изготовлена из сантехнического фарфора, самого гигиеничного и влагостойкого материала, с использованием форм последнего поколения. Гарантия 25 лет! Совместима с тумбами X-Joy - M85AFSX0552WG, M85AFHX0552WG.";12890;https://my-am.pm/upload/iblock/43d/43dc3f8592929afa6a7b8559e12c7a88.jpeg;Бренд;AM.PM;Продукт;Раковина мебельная;Артикул;M85AWCC0552WG;Коллекция;X-Joy;Ширина изделия(мм);550;Глубина изделия (мм);450;Высота изделия(мм);175;Материал изделия;Сантехнический фарфор;Цвет изделия;белый глянец;Страна производства;Германия;Гарантия;25 лет;Тип установки;встраеваемый;Слив-перелив;Есть;Донный клапан;Нет;Форма раковины;прямоугольная;Ориентация;Универсальная;Слив-перелив;Есть;Покрытие корпуса;Глазурь;Материал раковины;сантехнический фарфор
"Раковина мебельная, 60 см";"Теперь в стильном матовом черном цвете! Самая компактная и функциональная раковина на рынке: проекция всего 42 см при максимальной глубине чаши! Изготовлена из сантехнического фарфора, покрыта натуральной матовой глазурью, устойчивой ко всем видам механических повреждений. Уникальная форма раковины, специально разработана для коллекции Gem английским дизайн-агентством DanelonMeroni. Совместима с тумбой: артикулM90FHX06022BM. Приобретается отдельно.";14390;https://my-am.pm/upload/iblock/7a3/7a3c25dc6f5b356565b35ee64edfde51.jpg;Бренд;AM.PM;Продукт;"Раковина мебельная, встраиваемая, 60 см";Артикул;M90WCC0602BM;Коллекция;Gem;Стиль;Современный;Ширина изделия(мм);610;Глубина изделия (мм);425;Высота изделия(мм);170;Материал изделия;Фарфор;Цвет изделия;Черный;Страна производства;Германия;Гарантия;25 лет;Угловая конструкция;Нет;Донный клапан;Нет;Форма раковины;Прямоугольная;Ориентация;Универсальная
"Раковина мебельная, 75 см";"Теперь в стильном матовом черном цвете! Самая компактная и функциональная раковина на рынке: проекция всего 42 см при максимальной глубине чаши! Изготовлена из сантехнического фарфора, покрыта натуральной матовой глазурью, устойчивой ко всем видам механических повреждений. Уникальная форма раковины, специально разработана для коллекции Gem английским дизайн-агентством DanelonMeroni. Совместима с тумбой: артикулM90FHX07522BM. Приобретается отдельно.";15690;https://my-am.pm/upload/iblock/cb7/cb7e3aa88cc320c159aa0a8beb202c2c.jpg;Бренд;AM.PM;Продукт;"Раковина мебельная, встраиваемая, 75 см";Артикул;M90WCC0752BM;Коллекция;Gem;Стиль;Современный;Ширина изделия(мм);760;Глубина изделия (мм);425;Высота изделия(мм);170;Материал изделия;Фарфор;Цвет изделия;Черный;Страна производства;Германия;Гарантия;25 лет;Угловая конструкция;Нет;Донный клапан;Нет;Форма раковины;Прямоугольная;Ориентация;Универсальная
Раковина мебельная 60 см;"Выверенный геометрический дизайн: ровные поверхности в сочетании с четкими гранями - лишь нескольким производителям в мире под силу работа такого уровня сложности. Уникальная эргономичная форма раковины разработана таким образом, чтобы предотвращать разбрызгивание. Высокая гигиеничность и белоснежный цвет достигаются благодаря материалу изготовления - высококачественному санфарфору. Идеально встраивается в базу под раковину из той же коллекции - гармоничный тандем, создающий настроение в вашей ванной.";17700;https://my-am.pm/upload/iblock/99f/99fe2b259fa4f4f4ae62087b00c834db.jpg;Бренд;AM.PM;Продукт;Раковина мебельная;Артикул;M70AWCC0602WG;Коллекция;Spirit 2.0;Стиль;Bold;Ширина изделия(мм);600;Глубина изделия (мм);495;Высота изделия(мм);170;Материал изделия;Сантехнический фарфор;Цвет изделия;белый глянец;Страна производства;Германия;Гарантия;25 лет;Тип установки;накладной;Слив-перелив;Есть;Донный клапан;Есть;Ориентация;Универсальная;Слив-перелив;Есть;Материал корпуса;Фарфор;Покрытие корпуса;Глазурь;Материал фасада;фарфор;Материал раковины;фарфор
Раковина мебельная 100 см;"Выверенный геометрический дизайн: ровные поверхности в сочетании с четкими гранями - лишь нескольким производителям в мире под силу работа такого уровня сложности. Уникальная эргономичная форма раковины разработана таким образом, чтобы предотвращать разбрызгивание. Высокая гигиеничность и белоснежный цвет достигаются благодаря материалу изготовления - высококачественному санфарфору. Идеально встраивается в базу под раковину из той же коллекции - гармоничный тандем, создающий настроение в вашей ванной.";40290;https://my-am.pm/upload/iblock/866/8667bc2d4d08c0c6135869a538722ff8.jpg;Бренд;AM.PM;Продукт;Раковина мебельная;Артикул;M70AWCC1002WG;Коллекция;Spirit 2.0;Стиль;Bold;Ширина изделия(мм);1000;Глубина изделия (мм);495;Высота изделия(мм);170;Материал изделия;Сантехнический фарфор;Цвет изделия;белый глянец;Страна производства;Германия;Гарантия;25 лет;Тип установки;накладной;Слив-перелив;Есть;Донный клапан;Есть;Ориентация;Универсальная;Слив-перелив;Есть;Материал корпуса;Фарфор;Покрытие корпуса;Глазурь;Материал фасада;фарфор;Материал раковины;фарфор
