NAME;DESCRIPTION;PRICE;IMAGE;PROPERTY-NAME-0;PROPERTY-VALUE-0;PROPERTY-NAME-1;PROPERTY-VALUE-1;PROPERTY-NAME-2;PROPERTY-VALUE-2;PROPERTY-NAME-3;PROPERTY-VALUE-3;PROPERTY-NAME-4;PROPERTY-VALUE-4;PROPERTY-NAME-5;PROPERTY-VALUE-5;PROPERTY-NAME-6;PROPERTY-VALUE-6;PROPERTY-NAME-7;PROPERTY-VALUE-7;PROPERTY-NAME-8;PROPERTY-VALUE-8;PROPERTY-NAME-9;PROPERTY-VALUE-9;PROPERTY-NAME-10;PROPERTY-VALUE-10;PROPERTY-NAME-11;PROPERTY-VALUE-11;PROPERTY-NAME-12;PROPERTY-VALUE-12;PROPERTY-NAME-13;PROPERTY-VALUE-13;PROPERTY-NAME-14;PROPERTY-VALUE-14;PROPERTY-NAME-15;PROPERTY-VALUE-15;PROPERTY-NAME-16;PROPERTY-VALUE-16
"Душевая шторка на ванну, 80х140 см";"Шторка на борт ванны Gem выполнена в соответствующем всей коллекции дизайне: чистые грани, четкие формы и безупречный стиль. Фиксированная перегородка устанавливается на любые ванны бренда. Закаленное ударопрочное стекло толщиной 8 мм встроено в алюминиевый влагостойкий профиль, что гарантирует долгую службу продукта. На 100% защищает от разбрызгивания и предотвращает скопление воды за пределами ванны. Идеальное хромовое покрытие придает продукту стильный внешний вид, а также защищает от коррозии.";25990;https://my-am.pm/upload/iblock/27b/27b553daa9488f6b108efef4a6b1187d.jpg;Бренд;AM.PM;Продукт;Душевая шторка на ванну;Артикул;W90BS-080-140CM;Коллекция;Gem;Стиль;современный;Ширина изделия(мм);800;Глубина изделия (мм);40;Высота изделия(мм);1400;Материал изделия;"стекло, алюминий";Цвет изделия;"хром, матовое стекло";Страна производства;Германия;Гарантия;3;Ориентация;Пристенная;Толщина стекла;8;Цвет профиля;хром;Рисунок стекол;матовое стекло
"Душевая шторка на ванну 80х140 см, поворотная";"Шторка на борт ванны Gem выполнена в соответствующем всей коллекции дизайне: чистые грани, четкие формы и безупречный стиль. Поворотная конструкция с неподвижной стенкой может менять свое положение. Устанавливается на любые ванны бренда. Закаленное ударопрочное стекло толщиной 6 мм встроено в алюминиевый влагостойкий профиль, что гарантирует долгую службу продукта. На 100% защищает от разбрызгивания и предотвращает скопление воды за пределами ванны. Идеальное хромовое покрытие придает продукту стильный внешний вид, а также защищает от коррозии.";21790;https://my-am.pm/upload/iblock/807/807d05c0169b006782c859e0fb45892f.jpg;Бренд;AM.PM;Продукт;Душевая шторка на ванну;Артикул;W90BS-D3W5-140CT;Коллекция;Gem;Стиль;современный;Ширина изделия(мм);800;Глубина изделия (мм);40;Высота изделия(мм);1400;Материал изделия;"стекло, алюминий";Цвет изделия;"хром, прозрачное";Страна производства;Германия;Гарантия;3;Ориентация;Пристенная;Толщина стекла;6;Цвет профиля;хром;Рисунок стекол;нет
"Душевая шторка на ванну 100х140 см, поворотно-складная";"Впервые в доступном ценовом сегменте - премиальный дизайн Dynamic Organic. Закаленное ударопрочное стекло толщиной 4 мм встроено в алюминиевый влагостойкий профиль, что гарантирует долгую службу продукта. Душевая шторка на 100% защищает от разбрызгивания и предотвращает скопление воды за пределами ванны. Перегородка состоит из 4 складных частей для максимального удобства использования. Идеальное хромовое покрытие придает продукту стильный внешний вид, а также защищает от коррозии. Шторка универсальна и устанавливается на любую из ванн бренда.";31690;https://my-am.pm/upload/iblock/e8f/e8fea1e188bbe368b99cfe6dccc6cf44.jpg;Бренд;AM.PM;Продукт;Душевая шторка на ванну;Артикул;W80BS-100-140CT;Коллекция;Like;Стиль;современный;Ширина изделия(мм);1000;Глубина изделия (мм);40;Высота изделия(мм);1400;Материал изделия;"стекло, алюминий";Цвет изделия;"хром, прозрачное";Страна производства;Германия;Гарантия;3;Ориентация;Пристенная;Толщина стекла;4;Цвет профиля;хром;Рисунок стекол;нет
"Душевая дверь ,100х150";"Впервые в доступном ценовом сегменте - премиальный дизайн Dynamic Organic. Закаленное ударопрочное стекло толщиной 4 мм встроено в алюминиевый влагостойкий профиль, что гарантирует долгую службу продукта. Душевая дверь на 100% защищает от разбрызгивания и предотвращает скопление воды за пределами ванны. Предусмотрена возможность регулировать размер и положение шторы для максимального удобства использования: - раздвижная, с поворотом на 180 градусов относительно стены. - изменяемая длина от 600 до 1000 мм. Идеальное хромовое покрытие придает продукту стильный внешний вид, а также защищает от коррозии. Перегородка универсальна и устанавливается на любую из ванн бренда.";31690;https://my-am.pm/upload/iblock/57f/57f2e0befa6a1f571d0832a1b97c8a70.jpg;Бренд;AM.PM;Продукт;шторка на борт ванны;Артикул;W80S-100PS-150MT;Коллекция;Like;Стиль;Современный;Ширина изделия(мм);1000;Глубина изделия (мм);20;Высота изделия(мм);1500;Материал изделия;Стекло;Цвет изделия;прозрачные стекла;Страна производства;Германия;Гарантия;3;Ориентация;Универсальная;Поддон в комплекте;нет;Толщина стекла;4;Цвет профиля;матовый хром;Рисунок стекол;нет
"Душевая шторка на ванну 80х140, фиксированная";"Шторка на борт ванны Gem выполнена в соответствующем всей коллекции дизайне: чистые грани, четкие формы и безупречный стиль. Закаленное ударопрочное стекло толщиной 8 мм встроено в алюминиевый влагостойкий профиль, что гарантирует долгую службу продукта. На 100% защищает от разбрызгивания и предотвращает скопление воды за пределами ванны.";19990;https://my-am.pm/upload/iblock/31c/31c8cf3d4ee85471dfb8a3b8fdf5569b.jpg;Бренд;AM.PM;Продукт;"Душевая шторка на ванну 80х140, фиксированная";Артикул;W90BS-080-140BT;Коллекция;Gem;Стиль;Hi-Tech;Ширина изделия(мм);800;Глубина изделия (мм);25;Высота изделия(мм);1400;Материал изделия;"Стекло; Алюминий";Страна производства;Гемания;Гарантия;3 года;Ориентация;Универсальная;Толщина стекла;8;Цвет профиля;Черный матовый;Рисунок стекол;Нет
"Душевая шторка на ванну 80х140, фиксированная";"Шторка на борт ванны Gem выполнена в соответствующем всей коллекции дизайне: чистые грани, четкие формы и безупречный стиль. Закаленное ударопрочное стекло толщиной 8 мм встроено в алюминиевый влагостойкий профиль, что гарантирует долгую службу продукта. На 100% защищает от разбрызгивания и предотвращает скопление воды за пределами ванны.";20990;https://my-am.pm/upload/iblock/942/942b02fe4f30aea938de1258bfec982f.jpg;Бренд;AM.PM;Продукт;"Душевая шторка на ванну 80х140, фиксированная";Артикул;W90BS-080-140BM;Коллекция;Gem;Стиль;Hi-Tech;Ширина изделия(мм);800;Глубина изделия (мм);25;Высота изделия(мм);1400;Материал изделия;"Стекло; Алюминий";Страна производства;Гемания;Гарантия;3 года;Ориентация;Универсальная;Толщина стекла;8;Цвет профиля;Черный матовый;Рисунок стекол;Нет
"Душевая шторка на ванну, 80х140 см";"Шторка на борт ванны Gem выполнена в соответствующем всей коллекции дизайне: чистые грани, четкие формы и безупречный стиль. Фиксированная перегородка устанавливается на любые ванны бренда. Закаленное ударопрочное стекло толщиной 8мм встроено в алюминиевый влагостойкий профиль, что гарантирует долгую службу продукта. На 100% защищает от разбрызгивания и предотвращает скопление воды за пределами ванны. Идеальное хромовое покрытие придает продукту стильный внешний вид, а также защищает от коррозии.";21890;https://my-am.pm/upload/iblock/7c9/7c9d597ecddb1c9075ddbce2afa318ba.jpeg;Бренд;AM.PM;Продукт;Душевая шторка на ванну;Артикул;W90BS-080-140CT;Коллекция;Gem;Стиль;современный;Ширина изделия(мм);800;Глубина изделия (мм);40;Высота изделия(мм);1400;Материал изделия;"стекло, алюминий";Цвет изделия;"хром, прозрачное";Страна производства;Германия;Гарантия;3;Ориентация;Пристенная;Толщина стекла;8;Цвет профиля;хром;Рисунок стекол;нет
"Душевая шторка на ванну 80х140 см, поворотная";"Шторка на борт ванны Gem выполнена в соответствующем всей коллекции дизайне: чистые грани, четкие формы и безупречный стиль. Поворотная конструкция может менять свое положение. Устанавливается на любые ванны бренда. Закаленное ударопрочное стекло толщиной 6 мм встроено в алюминиевый влагостойкий профиль, что гарантирует долгую службу продукта. На 100% защищает от разбрызгивания и предотвращает скопление воды за пределами ванны. Идеальное хромовое покрытие придает продукту стильный внешний вид, а также защищает от коррозии.";24790;https://my-am.pm/upload/iblock/084/08432cea65f4a97757c2201031aadcc5.jpg;Бренд;AM.PM;Продукт;Душевая шторка на ванну;Артикул;W90BS-D080-140CT;Коллекция;Gem;Стиль;современный;Ширина изделия(мм);800;Глубина изделия (мм);40;Высота изделия(мм);1400;Материал изделия;"стекло, алюминий";Цвет изделия;"хром, прозрачное";Страна производства;Германия;Гарантия;3;Ориентация;Пристенная;Толщина стекла;6;Цвет профиля;хром;Рисунок стекол;нет
"Душевая шторка на ванну 80х140 см, поворотная";"Поворотная конструкция с неподвижной стенкой может менять свое положение.Устанавливается на любые ванны бренда.Закаленное ударопрочное стекло толщиной 6 мм встроено в алюминиевый влагостойкий профиль, что гарантируетдолгую службу продукта.На 100% защищает от разбрызгивания и предотвращает скопление воды за пределами ванны.Идеальное хромовое покрытие придает продукту стильный внешний вид, а также защищает от коррозии.";22890;https://my-am.pm/upload/iblock/8d1/8d1c4233d283b6fd371629615f1af8a8.jpg;Бренд;Damixa;Продукт;Душевая шторка на ванну 80х140 см;Артикул;DX35WBS-D080-140MT;Коллекция;Skyline;Стиль;Современный;Ширина изделия(мм);800;Глубина изделия (мм);6;Высота изделия(мм);1400;Материал изделия;Стекло;Страна производства;Дания;Гарантия;3 года;Ориентация;Универсальная;Толщина стекла;6;Цвет профиля;Хром глянцевый;Рисунок стекол;Без рисунка
"Душевая шторка на ванну 80х140 см, фиксированная";"Фиксированная перегородка устанавливается на любые ванны бренда.Закаленное ударопрочное стекло толщиной 8 мм встроено в алюминиевый влагостойкий профиль, что гарантирует долгую службу продукта.На 100% защищает от разбрызгивания и предотвращает скопление воды за пределами ванны.Идеальное хромовое покрытие придает продукту стильный внешний вид, а также защищает от коррозии.";24090;https://my-am.pm/upload/iblock/cdf/cdfa165b8beeb9104027335066868454.jpg;Бренд;Damixa;Продукт;Душевая шторка на ванну 80х140 см;Артикул;DX35WBS-080-140MT;Коллекция;Skyline;Стиль;Современный;Ширина изделия(мм);800;Глубина изделия (мм);8;Высота изделия(мм);1400;Материал изделия;Стекло;Страна производства;Дания;Гарантия;3 года;Ориентация;Универсальная;Толщина стекла;8;Цвет профиля;Хром глянцевый;Рисунок стекол;Без рисунка
